emp_id,designation,start_date,end_date,salary
9385254484,E,1709885775,,395629
7910003070,F,1709186366,1711806642.0,386020
7910003070,F,1711806642,,386020
7225430726,E,1708791518,1710839537.0,399925
7225430726,E,1710839537,,399925
7897574929,F,1709241327,1709718733.0,399996
7897574929,F,1709718733,,399996
83984254,C,1706414995,1706814798.0,398583
83984254,E,1706814798,1711181518.0,399252
83984254,F,1711181518,1711896841.0,399384
83984254,F,1711896841,,399384
1770671672,E,1706426830,1706896289.0,387067
1770671672,E,1706896289,1711920439.0,393811
1770671672,E,1711920439,1712610821.0,398430
1770671672,E,1712610821,,398430
757112580,F,1709227451,1709274370.0,399748
757112580,F,1709274370,,399748
6673847362,F,1708667098,1708812269.0,399843
6673847362,F,1708812269,1712553932.0,399973
6673847362,F,1712553932,,399973
3580133807,F,1700239629,1704622083.0,261091
3580133807,F,1704622083,1711738629.0,344178
3580133807,F,1711738629,1712066095.0,397527
3580133807,F,1712066095,,397527
382535427,A,1708368105,1710564154.0,360510
382535427,E,1710564154,1711650026.0,363620
382535427,E,1711650026,,363620
1028668276,F,1709250774,1709383338.0,399862
1028668276,F,1709383338,1712067232.0,399947
1028668276,F,1712067232,,399947
3355595446,F,1708214355,1708514571.0,305908
3355595446,F,1708514571,1712861730.0,348162
3355595446,F,1712861730,1712942341.0,385413
3355595446,F,1712942341,,385413
8771411287,F,1705008472,1712455086.0,393258
8771411287,F,1712455086,1713025701.0,393516
8771411287,F,1713025701,1713135662.0,395158
8771411287,F,1713135662,,395158
225483846,E,1708342135,1711393796.0,379327
225483846,F,1711393796,1712332965.0,388037
225483846,F,1712332965,,388037
755770699,F,1707549200,1709956271.0,396268
755770699,F,1709956271,1712996479.0,398150
755770699,F,1712996479,,398150
4206262060,F,1707462414,1712266865.0,399193
4206262060,F,1712266865,1712529900.0,399369
4206262060,F,1712529900,,399369
4882162931,F,1709251196,1712141010.0,400000
4882162931,F,1712141010,1712961993.0,400000
4882162931,F,1712961993,1713011034.0,400000
4882162931,F,1713011034,,400000
5040256367,F,1697042227,1701287514.0,386582
5040256367,F,1701287514,1711266921.0,393559
5040256367,F,1711266921,1712495432.0,394401
5040256367,F,1712495432,,394401
3847995642,F,1709247811,1711660446.0,399901
3847995642,F,1711660446,,399901
3166194337,E,1690606357,1705037542.0,399518
3166194337,E,1705037542,,399518
5324170125,F,1709249870,1713108364.0,391947
5324170125,F,1713108364,,391947
9381770484,F,1709077357,1712893406.0,399869
9381770484,F,1712893406,,399869
4933679094,E,1705929711,1711821890.0,193045
4933679094,E,1711821890,1712627503.0,236550
4933679094,E,1712627503,1712870591.0,361312
4933679094,E,1712870591,,361312
3217767649,F,1709242405,1709794364.0,399788
3217767649,F,1709794364,1711189174.0,399829
3217767649,F,1711189174,1711421968.0,399847
3217767649,F,1711421968,,399847
5573601193,E,1709181855,1713133256.0,399267
5573601193,E,1713133256,1713134592.0,399838
5573601193,E,1713134592,,399838
1144990227,F,1709233754,1710113403.0,400000
1144990227,F,1710113403,,400000
5091954949,F,1709229521,1711906892.0,395072
5091954949,F,1711906892,1712020305.0,396835
5091954949,F,1712020305,,396835
387299572,F,1708947803,1709492394.0,397315
387299572,F,1709492394,1710450115.0,398347
387299572,F,1710450115,,398347
9176210475,F,1707240854,1707923444.0,395445
9176210475,F,1707923444,,395445
9251865104,F,1709251055,1709741125.0,399991
9251865104,F,1709741125,1710202650.0,399991
9251865104,F,1710202650,,399991
3530538444,F,1709060734,1711025589.0,399757
3530538444,F,1711025589,1712605846.0,399846
3530538444,F,1712605846,,399846
6856223461,F,1709248641,1711925277.0,399869
6856223461,F,1711925277,,399869
1769613902,F,1708583930,1708770499.0,399991
1769613902,F,1708770499,1709208260.0,399991
1769613902,F,1709208260,1712922450.0,399999
1769613902,F,1712922450,,399999
9579029683,F,1709251161,1712180856.0,397714
9579029683,F,1712180856,1712948354.0,398369
9579029683,F,1712948354,,398369
5310628581,F,1687578785,1707127994.0,292246
5310628581,F,1707127994,,292246
26404649,C,1689821288,1712015318.0,277430
26404649,D,1712015318,1712398306.0,333661
26404649,D,1712398306,1712428114.0,373135
26404649,D,1712428114,,373135
167986909,F,1706678815,1712606633.0,394275
167986909,F,1712606633,1712799630.0,399839
167986909,F,1712799630,,399839
7896318999,F,1709179192,1711159161.0,399996
7896318999,F,1711159161,1711606162.0,399997
7896318999,F,1711606162,1712975624.0,400000
7896318999,F,1712975624,,400000
2042206167,F,1709227975,1709323398.0,399440
2042206167,F,1709323398,1710476048.0,399689
2042206167,F,1710476048,1712444414.0,399745
2042206167,F,1712444414,,399745
6646696509,C,1706849437,1707220958.0,380416
6646696509,D,1707220958,1708016373.0,397626
6646696509,D,1708016373,,397626
6837403121,F,1709238272,1709454187.0,399994
6837403121,F,1709454187,1712240618.0,399999
6837403121,F,1712240618,1712770520.0,399999
6837403121,F,1712770520,,399999
3462138330,F,1709250981,1710848612.0,383873
3462138330,F,1710848612,1712497506.0,392159
3462138330,F,1712497506,,392159
1104909927,F,1706825434,1712546923.0,373234
1104909927,F,1712546923,1712620275.0,395660
1104909927,F,1712620275,,395660
2439979854,F,1708568614,1709887034.0,397895
2439979854,F,1709887034,1712147216.0,397987
2439979854,F,1712147216,1712157716.0,398918
2439979854,F,1712157716,,398918
9263870242,F,1709246362,1711705268.0,400000
9263870242,F,1711705268,,400000
1966521605,D,1707856050,1707963604.0,378588
1966521605,D,1707963604,,378588
7149705288,F,1709249886,1709301379.0,400000
7149705288,F,1709301379,1709562034.0,400000
7149705288,F,1709562034,,400000
5630209212,F,1709044394,1710891665.0,396365
5630209212,F,1710891665,1712885915.0,396946
5630209212,F,1712885915,,396946
6649904013,E,1701044007,1706883510.0,290700
6649904013,E,1706883510,1711890627.0,320025
6649904013,E,1711890627,,320025
9474460455,F,1709020148,1709099338.0,400000
9474460455,F,1709099338,,400000
2180650074,F,1693735270,1704463634.0,390811
2180650074,F,1704463634,,390811
4132410241,F,1708956457,1711564644.0,396393
4132410241,F,1711564644,1713105991.0,398569
4132410241,F,1713105991,1713115216.0,399355
4132410241,F,1713115216,,399355
2956066921,F,1709245406,1712371577.0,399995
2956066921,F,1712371577,1712830981.0,399998
2956066921,F,1712830981,,399998
4273736162,F,1709246042,1712606598.0,399999
4273736162,F,1712606598,,399999
1691287301,F,1698724718,1700361214.0,399994
1691287301,F,1700361214,,399994
7430017641,F,1707945072,1712010514.0,399423
7430017641,F,1712010514,1712429486.0,399678
7430017641,F,1712429486,1712551972.0,399960
7430017641,F,1712551972,,399960
4077384502,F,1709250840,1709352850.0,399999
4077384502,F,1709352850,,399999
5446414314,F,1708679940,1712112850.0,399895
5446414314,F,1712112850,1712556483.0,399926
5446414314,F,1712556483,1712999402.0,399972
5446414314,F,1712999402,,399972
4636987420,F,1708810333,1710908118.0,370106
4636987420,F,1710908118,1711735672.0,393816
4636987420,F,1711735672,1712930444.0,397538
4636987420,F,1712930444,,397538
2602942395,F,1708878455,1709860345.0,391102
2602942395,F,1709860345,1711050093.0,393099
2602942395,F,1711050093,1712379954.0,396339
2602942395,F,1712379954,,396339
7976451472,F,1709245580,1712986988.0,399892
7976451472,F,1712986988,1713050188.0,399922
7976451472,F,1713050188,,399922
2199745180,F,1698412788,1708261634.0,396891
2199745180,F,1708261634,1708951915.0,398070
2199745180,F,1708951915,1712800339.0,398739
2199745180,F,1712800339,,398739
6625141582,F,1709083023,1712264302.0,399274
6625141582,F,1712264302,1712384076.0,399657
6625141582,F,1712384076,1712826451.0,399777
6625141582,F,1712826451,,399777
7328816342,F,1708845286,1709961100.0,394146
7328816342,F,1709961100,1710824189.0,394920
7328816342,F,1710824189,,394920
9570546999,C,1686026639,1709141753.0,327443
9570546999,C,1709141753,1709528360.0,357867
9570546999,C,1709528360,,357867
3376813098,E,1708998349,1713109140.0,399981
3376813098,E,1713109140,,399981
3465671496,E,1706957318,1710212770.0,209468
3465671496,F,1710212770,1711739953.0,239898
3465671496,F,1711739953,,239898
8044705506,F,1709249798,1712189383.0,400000
8321575241,F,1708983158,1711839760.0,344249
8321575241,F,1711839760,,344249
9039444622,F,1708297620,1709461910.0,304836
9039444622,F,1709461910,1713101745.0,397066
9039444622,F,1713101745,1713126430.0,399520
9039444622,F,1713126430,,399520
5097913274,F,1708431873,1711706958.0,309807
5097913274,F,1711706958,1712357128.0,338787
5097913274,F,1712357128,,338787
8398022815,F,1705723940,1713103606.0,398974
8398022815,F,1713103606,1713138275.0,399057
8398022815,F,1713138275,1713139062.0,399884
8398022815,F,1713139062,,399884
4387380533,C,1704826107,1711690394.0,395780
4387380533,F,1711690394,1712925682.0,399857
4387380533,F,1712925682,,399857
9567349506,F,1709248360,1711019801.0,399947
9567349506,F,1711019801,1712104913.0,399984
9567349506,F,1712104913,,399984
9184647703,F,1709250205,1711945476.0,399986
9184647703,F,1711945476,,399986
5379247288,F,1708238203,1712098849.0,392551
5379247288,F,1712098849,1712559315.0,397122
5379247288,F,1712559315,1712753786.0,398662
5379247288,F,1712753786,,398662
72385753,F,1707948489,1709963127.0,399749
72385753,F,1709963127,1711344969.0,399805
72385753,F,1711344969,,399805
7948976698,F,1709250902,1711820063.0,400000
7948976698,F,1711820063,1712859585.0,400000
7948976698,F,1712859585,1713039469.0,400000
7948976698,F,1713039469,,400000
7858663981,F,1709173228,1710473098.0,399423
7858663981,F,1710473098,1711492542.0,399946
7858663981,F,1711492542,,399946
3616141721,F,1691427116,1695024304.0,303236
3616141721,F,1695024304,1702948774.0,364599
3616141721,F,1702948774,1711097136.0,391633
3616141721,F,1711097136,,391633
4768662298,F,1709228129,1711310171.0,399996
4768662298,F,1711310171,1712918870.0,399998
4768662298,F,1712918870,,399998
9434083602,F,1709250962,1711272474.0,399809
9434083602,F,1711272474,,399809
1662176052,F,1709218591,1711287956.0,397278
1662176052,F,1711287956,1711419362.0,399645
1662176052,F,1711419362,1711737866.0,399992
1662176052,F,1711737866,,399992
4810415995,F,1708802483,1709279223.0,399356
4810415995,F,1709279223,1711224649.0,399413
4810415995,F,1711224649,1711607054.0,399996
4810415995,F,1711607054,,399996
2360441422,F,1709242075,1710530867.0,399713
2360441422,F,1710530867,1711155168.0,399834
2360441422,F,1711155168,,399834
1301474318,C,1679029402,1702852227.0,304972
1301474318,C,1702852227,,304972
1121001275,F,1709209004,1710218347.0,398942
1121001275,F,1710218347,,398942
5571130728,F,1706665332,1712708818.0,360270
5571130728,F,1712708818,,360270
7455584656,F,1708672826,1708822990.0,395142
7455584656,F,1708822990,1711230705.0,398232
7455584656,F,1711230705,1712027089.0,398585
7455584656,F,1712027089,,398585
1314718285,E,1709151065,1711837856.0,394056
1314718285,E,1711837856,,394056
4285009948,F,1709141315,1709724278.0,399972
4285009948,F,1709724278,,399972
6347557424,E,1708560084,1709227269.0,364966
6347557424,E,1709227269,1709625592.0,371847
6347557424,E,1709625592,,371847
292546069,F,1707949213,1709003930.0,388715
292546069,F,1709003930,1711193002.0,390166
292546069,F,1711193002,1712256318.0,397861
5497038294,E,1709145788,1712839130.0,237612
5497038294,E,1712839130,,237612
2470135719,F,1708374675,1709834191.0,371381
2470135719,F,1709834191,,371381
2786506055,E,1705954841,1712946703.0,236531
2786506055,E,1712946703,1712997208.0,363307
2786506055,E,1712997208,,363307
1187987353,F,1709250248,1712779650.0,400000
1187987353,F,1712779650,1712892521.0,400000
1187987353,F,1712892521,,400000
3938818604,F,1708968884,1709984008.0,399999
3938818604,F,1709984008,1710972578.0,400000
3938818604,F,1710972578,1712292995.0,400000
3938818604,F,1712292995,,400000
1148145129,F,1709242047,1711622182.0,384026
1148145129,F,1711622182,,384026
7920190029,C,1708514112,1710314298.0,285485
7920190029,C,1710314298,,285485
237740605,F,1709247225,1711224464.0,399977
237740605,F,1711224464,,399977
9386831907,F,1709246699,1713041914.0,398603
9386831907,F,1713041914,1713086578.0,399783
9386831907,F,1713086578,,399783
227928832,F,1709246130,1712824109.0,399726
227928832,F,1712824109,1713006619.0,399969
227928832,F,1713006619,,399969
6954202779,F,1709251177,1711170190.0,400000
6954202779,F,1711170190,1711550257.0,400000
6954202779,F,1711550257,,400000
3351971990,F,1709230026,1711574747.0,400000
3351971990,F,1711574747,1712862139.0,400000
3351971990,F,1712862139,1713030799.0,400000
3351971990,F,1713030799,,400000
8738358975,F,1704377215,1709296962.0,305476
8738358975,F,1709296962,,305476
7844185851,F,1709127039,1712224095.0,379234
7844185851,F,1712224095,,379234
6407419818,F,1697542389,1700766444.0,317741
6407419818,F,1700766444,1712930949.0,366420
6407419818,F,1712930949,,366420
5425620857,F,1709251011,1709759840.0,399960
5425620857,F,1709759840,,399960
8164131448,F,1708727898,1710950248.0,394691
8164131448,F,1710950248,1713008424.0,394828
8164131448,F,1713008424,,394828
5163839471,F,1706759669,1712144276.0,399633
5163839471,F,1712144276,1713037686.0,399745
5163839471,F,1713037686,1713095356.0,399897
5163839471,F,1713095356,,399897
8061917554,F,1709130168,1709376084.0,399993
8061917554,F,1709376084,1709541152.0,399997
8061917554,F,1709541152,,399997
548031930,F,1709202649,1712655576.0,398618
548031930,F,1712655576,1713070696.0,399788
548031930,F,1713070696,,399788
6072628183,F,1709250838,1710502350.0,399960
6072628183,F,1710502350,1712465242.0,399997
6072628183,F,1712465242,1712784091.0,399998
6072628183,F,1712784091,,399998
4524793716,F,1709033552,1709612570.0,398467
4524793716,F,1709612570,1711785086.0,399821
4524793716,F,1711785086,,399821
8236378976,F,1705038471,1710162378.0,349309
8236378976,F,1710162378,1710875678.0,383804
8236378976,F,1710875678,1713096878.0,396996
8236378976,F,1713096878,,396996
1854332702,F,1709241827,1712220139.0,399967
1854332702,F,1712220139,1712895818.0,399988
1854332702,F,1712895818,1712910968.0,399993
1854332702,F,1712910968,,399993
3787873761,F,1708394329,1710504712.0,384439
3787873761,F,1710504712,1712860522.0,399293
4164966606,F,1707119649,1707161605.0,381885
4164966606,F,1707161605,,381885
5080711422,D,1701438521,1711913891.0,399050
5080711422,D,1711913891,,399050
1711208156,F,1708034521,1710321461.0,369099
1711208156,F,1710321461,,369099
8348227243,F,1709251149,1710512474.0,399937
8348227243,F,1710512474,1710647223.0,399996
8348227243,F,1710647223,,399996
1470986358,F,1709058975,1711600139.0,399644
1470986358,F,1711600139,1712085489.0,399782
1470986358,F,1712085489,,399782
7117085245,F,1709251167,1711964943.0,400000
7117085245,F,1711964943,,400000
8123086302,F,1707632616,1710130207.0,400000
8123086302,F,1710130207,,400000
3087662304,F,1708986364,1712688012.0,399992
3087662304,F,1712688012,,399992
5988216170,F,1709250992,1711734583.0,399771
5988216170,F,1711734583,,399771
2169176928,F,1707519525,1708853956.0,400000
2169176928,F,1708853956,1711545697.0,400000
2169176928,F,1711545697,1711643631.0,400000
2169176928,F,1711643631,,400000
4929054409,F,1709222130,1712350652.0,399979
4929054409,F,1712350652,1712702684.0,400000
4929054409,F,1712702684,1712857894.0,400000
4929054409,F,1712857894,,400000
6316102619,F,1709227365,1711907170.0,399299
6316102619,F,1711907170,1712182007.0,399471
6316102619,F,1712182007,,399471
6463801221,F,1706569924,1707347527.0,399060
6463801221,F,1707347527,1711415841.0,399269
6463801221,F,1711415841,,399269
9788970468,F,1709251092,1710754784.0,392821
9788970468,F,1710754784,,392821
3294044323,B,1661784219,1663686769.0,335685
3294044323,B,1663686769,1685591478.0,376830
3294044323,B,1685591478,,376830
7007884487,F,1709223209,1710174317.0,399862
7007884487,F,1710174317,,399862
2002230538,E,1698024886,1709722133.0,304879
2002230538,F,1709722133,1711547798.0,342226
2002230538,F,1711547798,,342226
5779361334,F,1708700438,1712061027.0,399453
5779361334,F,1712061027,1712146703.0,399601
5779361334,F,1712146703,1712205306.0,399837
5779361334,F,1712205306,,399837
9482444579,F,1708337149,1710424965.0,378971
9482444579,F,1710424965,1710499951.0,393665
9482444579,F,1710499951,,393665
9080399973,D,1709246206,1709901724.0,395782
9080399973,D,1709901724,,395782
5417083777,F,1709105523,1709379814.0,290014
5417083777,F,1709379814,1712031812.0,303680
5417083777,F,1712031812,,303680
8975543349,F,1709251055,1712719529.0,399996
8975543349,F,1712719529,,399996
3383802181,F,1709197266,1711214069.0,399595
3383802181,F,1711214069,1712702494.0,399795
3383802181,F,1712702494,,399795
783741250,F,1709181451,1710693708.0,399341
783741250,F,1710693708,1712315822.0,399743
783741250,F,1712315822,,399743
7545157127,F,1709251115,1710213448.0,399910
7545157127,F,1710213448,1711733037.0,399948
7545157127,F,1711733037,,399948
1352004052,F,1709249795,1710263515.0,400000
1352004052,F,1710263515,1710426225.0,400000
1352004052,F,1710426225,1711188848.0,400000
1352004052,F,1711188848,,400000
7688557107,F,1709249106,1710547809.0,399915
7688557107,F,1710547809,1711984069.0,399917
7688557107,F,1711984069,,399917
9510428057,F,1709218900,1712421982.0,383134
9510428057,F,1712421982,1712969959.0,399164
9510428057,F,1712969959,,399164
8283818371,F,1709086556,1711010909.0,399846
8283818371,F,1711010909,,399846
477717900,F,1709091876,1711394525.0,399979
477717900,F,1711394525,1711506141.0,399980
477717900,F,1711506141,,399980
2215997619,F,1698113031,1708352926.0,325853
2215997619,F,1708352926,1710122843.0,371779
2215997619,F,1710122843,1711783965.0,397665
2215997619,F,1711783965,,397665
7007503474,F,1707963616,1711618033.0,349408
7007503474,F,1711618033,,349408
5540943295,F,1709250995,1712377325.0,399994
5540943295,F,1712377325,,399994
3896893461,F,1709250735,1712976074.0,399899
3896893461,F,1712976074,,399899
7420476212,F,1707282103,1709663336.0,380470
7420476212,F,1709663336,1713022368.0,385024
7420476212,F,1713022368,1713049229.0,396542
7420476212,F,1713049229,,396542
7440828468,F,1697135427,1707515570.0,395049
7440828468,F,1707515570,1710780111.0,395323
7440828468,F,1710780111,1712065109.0,397261
7440828468,F,1712065109,,397261
9541352944,F,1709169881,1712106343.0,399869
9541352944,F,1712106343,1712507252.0,399990
9541352944,F,1712507252,1712833559.0,399990
9541352944,F,1712833559,,399990
6467448364,F,1682795899,1707382150.0,87510
6467448364,F,1707382150,1709396558.0,283299
6467448364,F,1709396558,1713014677.0,292313
6467448364,F,1713014677,,292313
8602005592,F,1709250935,1711968500.0,399888
8602005592,F,1711968500,1712260105.0,399960
8602005592,F,1712260105,,399960
7532776308,F,1709221279,1712930367.0,399504
7532776308,F,1712930367,1713065232.0,399880
7532776308,F,1713065232,,399880
4566664025,F,1708334293,1710990580.0,398059
4566664025,F,1710990580,,398059
2463490404,F,1709232142,1709626379.0,399684
2463490404,F,1709626379,1713034270.0,399771
2463490404,F,1713034270,,399771
4772812939,F,1708721175,1710372532.0,372466
4772812939,F,1710372532,1711425563.0,395238
4772812939,F,1711425563,,395238
8706604989,F,1709246497,1710517897.0,399997
8706604989,F,1710517897,1712760088.0,399999
8706604989,F,1712760088,,399999
5605307851,F,1709224975,1710651313.0,399991
5605307851,F,1710651313,1711593641.0,399998
5605307851,F,1711593641,,399998
7170526699,F,1709181278,1710587198.0,376215
7170526699,F,1710587198,1712541066.0,397525
7170526699,F,1712541066,1712894002.0,399890
7170526699,F,1712894002,,399890
8063752545,F,1709194310,1711394304.0,399971
8063752545,F,1711394304,,399971
9409624169,F,1706910843,1711072143.0,396583
9409624169,F,1711072143,1713120058.0,397555
9409624169,F,1713120058,,397555
2540864983,F,1709226644,1709566310.0,399338
2540864983,F,1709566310,1709839184.0,399623
2540864983,F,1709839184,,399623
3460070599,F,1703223350,1710532879.0,290140
3460070599,F,1710532879,,290140
6788916101,F,1709251071,1709363420.0,399868
6788916101,F,1709363420,,399868
6660451753,D,1705295313,1707458963.0,399960
6660451753,D,1707458963,1709620509.0,399973
6660451753,E,1709620509,1710510826.0,399999
6660451753,E,1710510826,,399999
879257433,F,1685467794,1687652620.0,178196
879257433,F,1687652620,1702254197.0,272527
879257433,F,1702254197,,272527
5209473198,F,1709020653,1712061036.0,399999
5209473198,F,1712061036,1712478696.0,400000
5209473198,F,1712478696,,400000
6682937559,F,1708446915,1712936226.0,399379
6682937559,F,1712936226,1713079568.0,399797
6682937559,F,1713079568,1713106365.0,399958
6682937559,F,1713106365,,399958
3386850018,E,1708253190,1709489195.0,394365
3386850018,E,1709489195,1710091354.0,399749
3386850018,E,1710091354,1711289754.0,399901
3386850018,E,1711289754,,399901
8474180511,F,1661694288,1695153296.0,321665
8474180511,F,1695153296,1703033480.0,389038
8474180511,F,1703033480,1705033763.0,399481
8474180511,F,1705033763,,399481
2971944078,F,1652335824,1703057782.0,335728
2971944078,F,1703057782,1704528213.0,388943
2971944078,F,1704528213,,388943
6907614287,F,1709245494,1711688422.0,400000
6907614287,F,1711688422,1712334907.0,400000
6907614287,F,1712334907,1712838738.0,400000
6907614287,F,1712838738,,400000
1773197663,F,1709250229,1711136179.0,399882
1773197663,F,1711136179,1713072893.0,399980
1773197663,F,1713072893,,399980
6924304388,F,1708816714,1711597739.0,359187
6924304388,F,1711597739,,359187
370938051,F,1689470282,1700929311.0,162970
370938051,F,1700929311,1712402258.0,205083
370938051,F,1712402258,,205083
320175743,F,1709244609,1712026841.0,397526
320175743,F,1712026841,1712132027.0,399902
320175743,F,1712132027,1712513983.0,399966
320175743,F,1712513983,,399966
6548481529,F,1709251180,1711788876.0,399995
6548481529,F,1711788876,1711908901.0,399995
6548481529,F,1711908901,1712892464.0,399999
6548481529,F,1712892464,,399999
4881910737,F,1709143820,1710170539.0,399165
4881910737,F,1710170539,1711159483.0,399570
4881910737,F,1711159483,,399570
2928524122,F,1709251182,1709909033.0,400000
2928524122,F,1709909033,,400000
1693702075,F,1709250091,1713065319.0,393589
1693702075,F,1713065319,,393589
2846701721,F,1709250609,1711754449.0,399119
2846701721,F,1711754449,,399119
9759503776,F,1709247724,1713092086.0,399977
9759503776,F,1713092086,1713105199.0,400000
9759503776,F,1713105199,,400000
2314391000,F,1707226786,1709477559.0,399877
2314391000,F,1709477559,1710499853.0,399896
2314391000,F,1710499853,1711202139.0,399918
2314391000,F,1711202139,,399918
1340728742,F,1708211227,1710368127.0,399810
1340728742,F,1710368127,1712258353.0,399916
1340728742,F,1712258353,1713036074.0,399988
1340728742,F,1713036074,,399988
9105664245,F,1709077689,1710835310.0,397709
9105664245,F,1710835310,1711533960.0,397723
9105664245,F,1711533960,,397723
7737399478,F,1709248929,1710661348.0,388554
7737399478,F,1710661348,1710854388.0,395245
7737399478,F,1710854388,1711058095.0,398342
7737399478,F,1711058095,,398342
2432909431,F,1709250740,1711418103.0,399670
2432909431,F,1711418103,1711522295.0,399729
2432909431,F,1711522295,1711554656.0,399909
2432909431,F,1711554656,,399909
9271548204,F,1709246146,1710978816.0,384441
9271548204,F,1710978816,1711368019.0,395013
9271548204,F,1711368019,1711533191.0,398270
9271548204,F,1711533191,,398270
2224953602,E,1709251112,1710696057.0,399969
2224953602,E,1710696057,1712726452.0,399994
2224953602,E,1712726452,,399994
1731083519,F,1708982506,1712340654.0,386988
1731083519,F,1712340654,1712684050.0,389184
1731083519,F,1712684050,1713124334.0,390837
1731083519,F,1713124334,,390837
8304606800,F,1709213704,1711590611.0,354914
8304606800,F,1711590611,1711618884.0,390574
8304606800,F,1711618884,,390574
1093162786,F,1709209217,1711690334.0,399970
1093162786,F,1711690334,1712869311.0,399977
1093162786,F,1712869311,,399977
6480996148,F,1709039893,1712196045.0,400000
6480996148,F,1712196045,,400000
7683690116,F,1708347577,1712116753.0,334686
7683690116,F,1712116753,1712133283.0,369354
7683690116,F,1712133283,,369354
1266944645,F,1709251091,1711968856.0,399776
1266944645,F,1711968856,1712451407.0,399914
1266944645,F,1712451407,,399914
2120577458,F,1709240870,1712580805.0,381804
2120577458,F,1712580805,1713017245.0,383026
2120577458,F,1713017245,,383026
6689241611,E,1683148661,1694611722.0,313473
6689241611,E,1694611722,1694638340.0,343757
6689241611,E,1694638340,1704228496.0,388072
6689241611,E,1704228496,,388072
1843064404,F,1705058165,1706017559.0,398456
1843064404,F,1706017559,1711853369.0,398601
1843064404,F,1711853369,,398601
8565794425,F,1709150817,1709842963.0,394848
8565794425,F,1709842963,1711257593.0,394917
8565794425,F,1711257593,1712525386.0,395244
8565794425,F,1712525386,,395244
1786524680,C,1681380049,1682275927.0,327259
1786524680,E,1682275927,1684938890.0,349144
1786524680,F,1684938890,1707491697.0,398316
1786524680,F,1707491697,,398316
5313624708,F,1709136469,1712629180.0,399999
5313624708,F,1712629180,,399999
4553279490,D,1706659530,1706866857.0,393193
4553279490,D,1706866857,,393193
3137301676,F,1709239970,1712786187.0,396283
3137301676,F,1712786187,,396283
3631353689,F,1709097685,1710820221.0,392422
4634152540,F,1709214251,1709579993.0,400000
4634152540,F,1709579993,1712013954.0,400000
4634152540,F,1712013954,1712571404.0,400000
4634152540,F,1712571404,,400000
3355685339,F,1702522475,1704018405.0,353685
3355685339,F,1704018405,1708640361.0,378364
3355685339,F,1708640361,1712399134.0,383008
3355685339,F,1712399134,,383008
3589500864,F,1709060135,1710903504.0,399134
3589500864,F,1710903504,,399134
3023991518,F,1709251198,1711182655.0,399045
3023991518,F,1711182655,1711647906.0,399747
3023991518,F,1711647906,,399747
9512697585,E,1705302633,1705815852.0,176332
9512697585,E,1705815852,1706725319.0,355452
9512697585,E,1706725319,,355452
2265197526,F,1709177554,1711725464.0,298249
2265197526,F,1711725464,,298249
455563261,F,1709250443,1711385677.0,399697
455563261,F,1711385677,1711786106.0,399779
455563261,F,1711786106,1712714118.0,399836
455563261,F,1712714118,,399836
191443553,F,1702274655,1707004948.0,388593
191443553,F,1707004948,,388593
8976877784,F,1698384508,1705653228.0,399594
8976877784,F,1705653228,1707558281.0,399667
8976877784,F,1707558281,,399667
8108917132,E,1705455379,1709235025.0,285340
8108917132,E,1709235025,,285340
2970680081,F,1708159222,1708258419.0,396478
2970680081,F,1708258419,1712142426.0,398578
2970680081,F,1712142426,,398578
9309428011,F,1709177825,1710468385.0,399328
9309428011,F,1710468385,1710558037.0,399530
9309428011,F,1710558037,1712679713.0,399663
9309428011,F,1712679713,,399663
9556993695,C,1685012064,1712886004.0,215951
9556993695,E,1712886004,1712898854.0,311540
9556993695,E,1712898854,,311540
2295599376,F,1703754747,1709718894.0,399785
2295599376,F,1709718894,1711585079.0,399949
2295599376,F,1711585079,1713121223.0,399990
2295599376,F,1713121223,,399990
6442119853,F,1701611328,1709209822.0,399370
6442119853,F,1709209822,1710439154.0,399633
6442119853,F,1710439154,,399633
7471901102,F,1709251103,1711245147.0,399284
7471901102,F,1711245147,1712668368.0,399904
7471901102,F,1712668368,,399904
6598151760,F,1709250469,1709366252.0,399998
6598151760,F,1709366252,1709761937.0,399999
6598151760,F,1709761937,1711434150.0,400000
6598151760,F,1711434150,,400000
5584778949,C,1678726624,1703960423.0,299090
5584778949,D,1703960423,1711469440.0,337971
5584778949,D,1711469440,1712835446.0,381310
5584778949,D,1712835446,,381310
2318511301,F,1709097395,1711759356.0,399479
2318511301,F,1711759356,1712035350.0,399965
2318511301,F,1712035350,,399965
6125540635,F,1709036741,1711745830.0,399925
6125540635,F,1711745830,,399925
7578058467,F,1707686721,1711834408.0,399978
7578058467,F,1711834408,1713004815.0,399994
7578058467,F,1713004815,1713117704.0,400000
3250988574,F,1709184224,1712557628.0,399781
3250988574,F,1712557628,1712759288.0,399914
3250988574,F,1712759288,,399914
700287480,F,1709166978,1712312713.0,398085
700287480,F,1712312713,,398085
7138377376,F,1709078775,1709997045.0,345901
7138377376,F,1709997045,1711153101.0,393569
7138377376,F,1711153101,1713138744.0,395366
7138377376,F,1713138744,,395366
2835579242,E,1709250077,1709842027.0,394629
2835579242,E,1709842027,,394629
5627194314,F,1709251198,1710040617.0,398072
5627194314,F,1710040617,1712861244.0,399305
5627194314,F,1712861244,1712929189.0,399513
5627194314,F,1712929189,,399513
7537598721,E,1676581188,1687828663.0,388113
7537598721,F,1687828663,1697779984.0,390155
